code,name,market
7380,十六フィナンシャルグループ,1
7381,北國フィナンシャルホールディングス,1
7383,ネットプロテクションズホールディングス,1
7384,プロクレアホールディングス,1
7386,ジャパンワランティサポート,3
7388,ＦＰパートナー,1
7389,あいちフィナンシャルグループ,1
7399,ナンシン,2
7408,ジャムコ,1
7409,ＡｅｒｏＥｄｇｅ,3
7412,アトム,2
7413,創健社,2
7414,小野建,1
7416,はるやまホールディングス,2
7417,南陽,2
7419,ノジマ,1
7420,佐鳥電機,1
7421,カッパ・クリエイト,1
7422,東邦レマック,2
7425,初穂商事,2
7426,山大,2
7427,エコートレーディング,2
7433,伯東,1
7434,オータケ,2
7435,ナ・デックス,2
7438,コンドーテック,1
7442,中山福,2
7443,横浜魚類,2
7444,ハリマ共和物産,2
7445,ライトオン,2
7446,東北化学薬品,2
7447,ナガイレーベン,1
7450,サンデー,2
7451,三菱食品,2
7453,良品計画,1
7455,パリミキホールディングス,2
7456,松田産業,1
7458,第一興商,1
7459,メディパルホールディングス,1
7460,ヤギ,2
7461,キムラ,2
7462,ＣＡＰＩＴＡ,2
7463,アドヴァングループ,2
7464,セフテック,2
7466,ＳＰＫ,1
7467,萩原電気ホールディングス,1
7472,鳥羽洋行,2
7475,アルビス,1
7476,アズワン,1
7477,ムラキ,2
7480,スズデン,2
7481,尾家産業,2
7482,シモジマ,1
7483,ドウシシャ,1
7486,サンリン,2
7487,小津産業,2
7490,日新商事,2
7494,コナカ,2
7500,西川計測,2
7501,ティムコ,2
7502,プラザホールディングス,2
7504,高速,1
7505,扶桑電通,2
7506,ハウス　オブ　ローゼ,2
7508,Ｇ‐７ホールディングス,1
7509,アイエーグループ,2
7510,たけびし,1
7512,イオン北海道,2
7513,コジマ,1
7514,ヒマラヤ,2
7515,マルヨシセンター,2
7516,コーナン商事,1
7518,ネットワンシステムズ,1
7520,エコス,1
7521,ムサシ,2
7522,ワタミ,1
7523,アールビバン,2
7524,マルシェ,2
7525,リックス,1
7527,システムソフト,2
7531,清和中央ホールディングス,2
7532,パン・パシフィック・インターナショナルホールディングス,1
7537,丸文,1
7538,大水,2
7539,アイナボホールディングス,2
7544,スリーエフ,2
7545,西松屋チェーン,1
7550,ゼンショーホールディングス,1
7551,ウェッズ,2
7552,ハピネット,1
7554,幸楽苑,1
7555,大田花き,2
7559,ジーエフシー,2
7561,ハークスレイ,2
7562,安楽亭,2
7564,ワークマン,2
7565,萬世電機,2
7567,栄電子,2
7570,橋本総業ホールディングス,2
7571,ヤマノホールディングス,2
7575,日本ライフライン,1
7578,ニチリョク,2
7581,サイゼリヤ,1
7585,かんなん丸,2
7590,タカショー,2
7593,ＶＴホールディングス,1
7595,アルゴグラフィックス,1
7596,魚力,1
7599,ＩＤＯＭ,1
7600,日本エム・ディ・エム,1
7601,ポプラ,2
7602,レダックス,2
7603,マックハウス,2
7604,梅の花,2
7605,フジ・コーポレーション,1
7606,ユナイテッドアローズ,1
7607,進和,1
7608,エスケイジャパン,2
7609,ダイトロン,1
7610,テイツー,2
7611,ハイデイ日高,1
7613,シークス,1
7614,オーエムツーネットワーク,2
7615,京都きもの友禅ホールディングス,2
7616,コロワイド,1
7619,田中商事,2
7621,うかい,2
7623,サンオータス,2
7624,ＮａＩＴＯ,2
7625,グローバルダイニング,2
7628,オーハシテクニカ,1
7630,壱番屋,1
7634,星医療酸器,2
7635,杉田エース,2
7636,ハンズマン,2
7637,白銅,1
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,2
7640,トップカルチャー,2
7643,ダイイチ,2
7646,ＰＬＡＮＴ,2
7649,スギホールディングス,1
7670,オーウエル,2
7673,ダイコー通産,2
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,3
7677,ヤシマキザイ,2
7678,あさくま,2
7679,薬王堂ホールディングス,1
7681,レオクラン,2
7682,浜木綿,2
7683,ダブルエー,1
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3
7686,カクヤスグループ,2
7687,ミクリード,3
7689,コパ・コーポレーション,3
7692,アースインフィニティ,2
7694,いつも,3
7695,交換できるくん,3
7698,アイスコ,2
7701,島津製作所,1
7702,ＪＭＳ,2
7707,プレシジョン・システム・サイエンス,3
7709,クボテック,2
7711,助川電気工業,2
7713,シグマ光機,2
7715,長野計器,1
7716,ナカニシ,2
7717,ブイ・テクノロジー,1
7718,スター精密,1
7719,東京衡機,2
7721,東京計器,1
7722,国際計測器,2
7723,愛知時計電機,1
7725,インターアクション,1
7726,黒田精工,2
7727,オーバル,2
7729,東京精密,1
7730,マニー,1
7731,ニコン,1
7732,トプコン,1
7733,オリンパス,1
7734,理研計器,1
7735,ＳＣＲＥＥＮホールディングス,1
7739,キヤノン電子,1
7740,タムロン,1
7741,ＨＯＹＡ,1
7743,シード,1
7744,ノーリツ鋼機,1
7745,Ａ＆Ｄホロンホールディングス,1
7746,岡本硝子,2
7747,朝日インテック,1
7749,メディキット,2
7751,キヤノン,1
7752,リコー,1
7760,ＩＭＶ,2
7762,シチズン時計,1
7769,リズム,1
7771,日本精密,2
7774,ジャパン・ティッシュエンジニアリング,3
7775,大研医器,2
7776,セルシード,3
7777,スリー・ディー・マトリックス,3
7779,ＣＹＢＥＲＤＹＮＥ,3
7780,メニコン,1
7781,平山ホールディングス,2
7782,シンシア,2
7791,ドリームベッド,2
7792,コラントッテ,3
7793,イメージ・マジック,3
7794,イーディーピー,3
7795,ＫＹＯＲＩＴＳＵ,2
7800,アミファ,2
7803,ブシロード,3
7804,ビーアンドピー,2
7805,プリントネット,2
7806,ＭＴＧ,3
7807,幸和製作所,2
7808,シー・エス・ランバー,2
7809,壽屋,2
7810,クロスフォー,2
7811,中本パックス,2
7812,クレステック,2
7813,プラッツ,3
7814,日本創発グループ,2
7815,東京ボード工業,2
7817,パラマウントベッドホールディングス,1
7818,トランザクション,1
7819,粧美堂,2
7820,ニホンフラッシュ,1
7821,前田工繊,1
7822,永大産業,2
7823,アートネイチャー,2
7826,フルヤ金属,1
7827,オービス,2
7831,ウイルコホールディングス,2
7832,バンダイナムコホールディングス,1
7833,アイフィスジャパン,2
7836,アビックス,2
7837,アールシーコア,2
7839,ＳＨＯＥＩ,1
7840,フランスベッドホールディングス,1
7841,遠藤製作所,2
7844,マーベラス,1
7846,パイロットコーポレーション,1
7847,グラファイトデザイン,2
7849,スターツ出版,2
7850,総合商研,2
7851,カワセコンピュータサプライ,2
7856,萩原工業,1
7857,セキ,2
7859,アルメディオ,2
7860,エイベックス,1
7863,平賀,2
7864,フジシールインターナショナル,1
7865,ピープル,2
7867,タカラトミー,1
7868,広済堂ホールディングス,1
7871,フクビ化学工業,2
7872,エステールホールディングス,2
7874,レック,1
7875,竹田ｉＰホールディングス,2
7877,永大化工,2
7878,光・彩,2
7879,ノダ,2
7883,サンメッセ,2
7885,タカノ,2
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,2
7887,南海プライウッド,2
7888,三光合成,1
7893,プロネクサス,1
7896,セブン工業,2
7897,ホクシン,2
7898,ウッドワン,2
7901,マツモト,2
7902,ソノコム,2
7906,ヨネックス,2
7908,きもと,2
7911,ＴＯＰＰＡＮホールディングス,1
7912,大日本印刷,1
7914,共同印刷,1
7915,ＮＩＳＳＨＡ,1
7916,光村印刷,2
7917,ＺＡＣＲＯＳ,1
7918,ヴィア・ホールディングス,2
7919,野崎印刷紙業,2
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,1
7922,三光産業,2
7923,トーイン,2
7925,前澤化成工業,1
7927,ムトー精工,2
7928,旭化学工業,2
7931,未来工業,1
7932,ニッピ,2
7936,アシックス,1
7937,ツツミ,2
7938,リーガルコーポレーション,2
7939,研創,2
7940,ウェーブロックホールディングス,2
7942,ＪＳＰ,1
7943,ニチハ,1
7944,ローランド,1
7946,光陽社,2
7947,エフピコ,1
7949,小松ウオール工業,1
7951,ヤマハ,1
7952,河合楽器製作所,1
7953,菊水化学工業,2
7955,クリナップ,1
7956,ピジョン,1
7957,フジコピアン,2
7958,天馬,1
7962,キングジム,1
7963,興研,2
7965,象印マホービン,1
7966,リンテック,1
7970,信越ポリマー,1
7971,東リ,2
7972,イトーキ,1
7974,任天堂,1
7975,リヒトラブ,2
7976,三菱鉛筆,1
7979,松風,1
7980,重松製作所,2
7981,タカラスタンダード,1
7983,ミロク,2
7984,コクヨ,1
7985,ネポン,2
7986,日本アイ・エス・ケイ,2
7987,ナカバヤシ,2
7988,ニフコ,1
7989,立川ブラインド工業,1
7990,グローブライド,1
7991,マミヤ・オーピー,2
7992,セーラー万年筆,2
7994,オカムラ,1
7995,バルカー,1
7997,くろがね工作所,2
7999,ＭＵＴＯＨホールディングス,2
8001,伊藤忠商事,1
8002,丸紅,1
8005,スクロール,1
8006,ユアサ・フナショク,2
8007,高島,1
8008,ヨンドシーホールディングス,1
8011,三陽商会,1
8012,長瀬産業,1
8013,ナイガイ,2
8014,蝶理,1
8015,豊田通商,1
8016,オンワードホールディングス,1
8018,三共生興,2
8020,兼松,1
8022,美津濃,1
8023,大興電子通信,2
8025,ツカモトコーポレーション,2
8029,ルックホールディングス,2
8030,中央魚類,2
8031,三井物産,1
8032,日本紙パルプ商事,1
8035,東京エレクトロン,1
8037,カメイ,1
8038,東都水産,2
8039,築地魚市場,2
8040,東京ソワール,2
8041,ＯＵＧホールディングス,2
8043,スターゼン,1
8045,横浜丸魚,2
8046,丸藤シートパイル,2
8050,セイコーグループ,1
8051,山善,1
8052,椿本興業,1
8053,住友商事,1
8056,ＢＩＰＲＯＧＹ,1
8057,内田洋行,1
8058,三菱商事,1
8059,第一実業,1
8060,キヤノンマーケティングジャパン,1
8061,西華産業,1
8065,佐藤商事,1
8066,三谷商事,2
8070,東京産業,1
8074,ユアサ商事,1
8075,神鋼商事,1
8076,カノークス,2
8077,トルク,2
8078,阪和興業,1
8079,正栄食品工業,1
8081,カナデン,1
8084,ＲＹＯＤＥＮ,1
8085,ナラサキ産業,2
8086,ニプロ,1
8088,岩谷産業,1
8089,ナイス,2
8091,ニチモウ,1
8093,極東貿易,1
8095,アステナホールディングス,1
8097,三愛オブリ,1
8098,稲畑産業,1
8101,ＧＳＩクレオス,1
8103,明和産業,1
8104,クワザワホールディングス,2
8105,堀田丸正,2
8107,キムラタン,2
8111,ゴールドウイン,1
8113,ユニ・チャーム,1
8115,ムーンバット,2
8117,中央自動車工業,2
8118,キング,2
8119,三栄コーポレーション,2
8123,川辺,2
8125,ワキタ,1
8127,ヤマトインターナショナル,2
8129,東邦ホールディングス,1
8130,サンゲツ,1
8131,ミツウロコグループホールディングス,2
8132,シナネンホールディングス,1
8133,伊藤忠エネクス,1
8135,ゼット,2
8136,サンリオ,1
8137,サンワテクノス,1
8138,三京化成,2
8139,ナガホリ,2
8141,新光商事,1
8142,トーホー,1
8143,ラピーヌ,2
8144,デンキョーグループホールディングス,2
8147,トミタ,2
8150,三信電気,1
8151,東陽テクニカ,1
8152,ソマール,2
8153,モスフードサービス,1
8154,加賀電子,1
8157,都築電気,1
8158,ソーダニッカ,1
8159,立花エレテック,1
8160,木曽路,1
8163,ＳＲＳホールディングス,1
8165,千趣会,2
8166,タカキュー,2
8167,リテールパートナーズ,1
8173,上新電機,1
8174,日本瓦斯,1
8179,ロイヤルホールディングス,1
8181,東天紅,2
8185,チヨダ,1
8194,ライフコーポレーション,1
8198,マックスバリュ東海,2
8200,リンガーハット,1
8202,ラオックスホールディングス,2
8203,ＭｒＭａｘＨＤ,1
8207,テンアライド,2
8208,エンチョー,2
8209,フレンドリー,2
8214,ＡＯＫＩホールディングス,1
8217,オークワ,1
8218,コメリ,1
8219,青山商事,1
8225,タカチホ,2
8226,理経,2
8227,しまむら,1
8230,はせがわ,2
8233,高島屋,1
8237,松屋,1
8242,エイチ・ツー・オー　リテイリング,1
8244,近鉄百貨店,2
8247,大和,2
8252,丸井グループ,1
8253,クレディセゾン,1
8254,さいか屋,2
8255,アクシアル　リテイリング,1
8260,井筒屋,2
8267,イオン,1
8273,イズミ,1
8275,フォーバル,2
8276,平和堂,1
8278,フジ,1
8279,ヤオコー,1
8281,ゼビオホールディングス,1
8282,ケーズホールディングス,1
8283,ＰＡＬＴＡＣ,1
8285,三谷産業,2
8289,Ｏｌｙｍｐｉｃグループ,2
8291,日産東京販売ホールディングス,2
8304,あおぞら銀行,1
8306,三菱ＵＦＪフィナンシャル・グループ,1
8308,りそなホールディングス,1
8309,三井住友トラストグループ,1
8316,三井住友フィナンシャルグループ,1
8331,千葉銀行,1
8334,群馬銀行,1
8336,武蔵野銀行,1
8337,千葉興業銀行,1
8338,筑波銀行,1
8341,七十七銀行,1
8343,秋田銀行,1
8344,山形銀行,1
8345,岩手銀行,1
8346,東邦銀行,1
8349,東北銀行,2
8354,ふくおかフィナンシャルグループ,1
8358,スルガ銀行,1
8359,八十二銀行,1
8360,山梨中央銀行,1
8361,大垣共立銀行,1
8362,福井銀行,1
8364,清水銀行,1
8365,富山銀行,2
8366,滋賀銀行,1
8367,南都銀行,1
8368,百五銀行,1
8370,紀陽銀行,1
8377,ほくほくフィナンシャルグループ,1
8381,山陰合同銀行,1
8383,鳥取銀行,2
8386,百十四銀行,1
8387,四国銀行,1
8388,阿波銀行,1
8392,大分銀行,1
8393,宮崎銀行,1
8395,佐賀銀行,1
8399,琉球銀行,1
8410,セブン銀行,1
8411,みずほフィナンシャルグループ,1
8416,高知銀行,2
8418,山口フィナンシャルグループ,1
8424,芙蓉総合リース,1
8425,みずほリース,1
8439,東京センチュリー,1
8473,ＳＢＩホールディングス,1
8508,Ｊトラスト,2
8511,日本証券金融,1
8515,アイフル,1
8518,日本アジア投資,2
8522,名古屋銀行,1
8524,北洋銀行,1
8537,大光銀行,2
8541,愛媛銀行,1
8542,トマト銀行,2
8544,京葉銀行,1
8550,栃木銀行,1
8551,北日本銀行,1
8558,東和銀行,1
8562,福島銀行,2
8563,大東銀行,2
8566,リコーリース,1
8570,イオンフィナンシャルサービス,1
8572,アコム,2
8584,ジャックス,1
8585,オリエントコーポレーション,1
8591,オリックス,1
8593,三菱ＨＣキャピタル,1
8595,ジャフコ　グループ,1
8596,九州リースサービス,2
8600,トモニホールディングス,1
8601,大和証券グループ本社,1
8604,野村ホールディングス,1
8609,岡三証券グループ,1
8613,丸三証券,1
8614,東洋証券,1
8616,東海東京フィナンシャル・ホールディングス,1
8617,光世証券,2
8622,水戸証券,1
8624,いちよし証券,1
8628,松井証券,1
8630,ＳＯＭＰＯホールディングス,1
8697,日本取引所グループ,1
8698,マネックスグループ,1
8699,ＨＳホールディングス,2
8700,丸八証券,2
8704,トレイダーズホールディングス,2
8705,日産証券グループ,2
8706,極東証券,1
8707,岩井コスモホールディングス,1
8708,アイザワ証券グループ,1
8713,フィデアホールディングス,1
8714,池田泉州ホールディングス,1
8715,アニコム　ホールディングス,1
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,1
8737,あかつき本社,2
8739,スパークス・グループ,1
8742,小林洋行,2
8746,ＵＮＢＡＮＫＥＤ,2
8747,豊トラスティ証券,2
8750,第一生命ホールディングス,1
8766,東京海上ホールディングス,1
8769,アドバンテッジリスクマネジメント,2
8771,イー・ギャランティ,1
8772,アサックス,2
8783,ＧＦＡ,2
8789,フィンテック　グローバル,2
8793,ＮＥＣキャピタルソリューション,1
8795,Ｔ＆Ｄホールディングス,1
8798,アドバンスクリエイト,1
8801,三井不動産,1
8802,三菱地所,1
8803,平和不動産,1
8804,東京建物,1
8818,京阪神ビルディング,1
8830,住友不動産,1
8835,太平洋興発,2
8836,ＲＩＳＥ,2
8841,テーオーシー,2
8844,コスモスイニシア,2
8848,レオパレス２１,1
8850,スターツコーポレーション,1
8860,フジ住宅,1
8864,空港施設,1
8869,明和地所,2
8871,ゴールドクレスト,2
8876,リログループ,1
8877,エスリード,1
8881,日神グループホールディングス,1
8886,ウッドフレンズ,2
8887,クミカ,2
8890,レーサム,2
8891,ＡＭＧホールディングス,2
8892,日本エスコン,1
8894,ＲＥＶＯＬＵＴＩＯＮ,2
8897,ＭＩＲＡＲＴＨホールディングス,1
8898,センチュリー２１・ジャパン,2
8904,ＡＶＡＮＴＩＡ,2
8905,イオンモール,1
8908,毎日コムネット,2
8912,エリアクエスト,2
8914,エリアリンク,2
8917,ファースト住建,2
8918,ランド,2
8919,カチタス,1
8920,東祥,2
8923,トーセイ,1
8927,明豊エンタープライズ,2
8928,穴吹興産,2
8929,青山財産ネットワークス,2
8931,和田興産,2
8934,サンフロンティア不動産,1
8935,ＦＪネクストホールディングス,1
8938,グローム・ホールディングス,3
8940,インテリックス,2
8944,ランドビジネス,2
8945,サンネクスタグループ,2
8946,ＡＳＩＡＮ　ＳＴＡＲ,2
8995,誠建設工業,2
8996,ハウスフリーダム,2
8999,グランディハウス,1
9001,東武鉄道,1
9003,相鉄ホールディングス,1
9005,東急,1
9006,京浜急行電鉄,1
9007,小田急電鉄,1
9008,京王電鉄,1
9009,京成電鉄,1
9010,富士急行,1
9012,秩父鉄道,2
9017,新潟交通,2
9020,東日本旅客鉄道,1
9021,西日本旅客鉄道,1
9022,東海旅客鉄道,1
9023,東京地下鉄,1
9024,西武ホールディングス,1
9025,鴻池運輸,1
9028,ゼロ,2
9029,ヒガシトゥエンティワン,2
9031,西日本鉄道,1
9033,広島電鉄,2
9034,南総通運,2
9036,東部ネットワーク,2
9037,ハマキョウレックス,1
9039,サカイ引越センター,1
9041,近鉄グループホールディングス,1
9042,阪急阪神ホールディングス,1
9044,南海電気鉄道,1
9045,京阪ホールディングス,1
9046,神戸電鉄,1
9048,名古屋鉄道,1
9049,京福電気鉄道,2
9051,センコン物流,2
9052,山陽電気鉄道,1
9057,遠州トラック,2
9059,カンダホールディングス,2
9060,日本ロジテム,2
9063,岡山県貨物運送,2
9064,ヤマトホールディングス,1
9065,山九,1
9066,日新,1
9067,丸運,2
9068,丸全昭和運輸,1
9069,センコーグループホールディングス,1
9070,トナミホールディングス,1
9072,ニッコンホールディングス,1
9073,京極運輸商事,2
9074,日本石油輸送,2
9075,福山通運,1
9076,セイノーホールディングス,1
9081,神奈川中央交通,1
9082,大和自動車交通,2
9083,神姫バス,2
9087,タカセ,2
9090,ＡＺ－ＣＯＭ丸和ホールディングス,1
9101,日本郵船,1
9104,商船三井,1
9107,川崎汽船,1
9110,ＮＳユナイテッド海運,1
9115,明海グループ,2
9119,飯野海運,1
9127,玉井商船,2
9130,共栄タンカー,2
9142,九州旅客鉄道,1
9143,ＳＧホールディングス,1
9145,ビーイングホールディングス,2
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,1
9158,シーユーシー,3
9159,Ｗ　ＴＯＫＹＯ,3
9160,ノバレーゼ,2
9161,ＩＤ＆Ｅホールディングス,1
9162,ブリーチ,3
9163,ナレルグループ,3
9164,トライト,3
9165,クオルテック,3
9166,ＧＥＮＤＡ,3
9168,ライズ・コンサルティング・グループ,3
9171,栗林商船,2
9173,東海汽船,2
9193,東京汽船,2
9201,日本航空,1
9202,ＡＮＡホールディングス,1
9204,スカイマーク,3
9206,スターフライヤー,2
9211,エフ・コード,3
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,3
9213,セイファート,2
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,3
9215,ＣａＳｙ,3
9216,ビーウィズ,1
9218,メンタルヘルステクノロジーズ,3
9219,ギックス,3
9220,エフビー介護サービス,2
9221,フルハシＥＰＯ,2
9223,ＡＳＮＯＶＡ,3
9225,ブリッジコンサルティンググループ,3
9227,マイクロ波化学,3
9229,サンウェルズ,1
9233,アジア航測,2
9235,売れるネット広告社グループ,3
9236,ジャパンＭ＆Ａソリューション,3
9237,笑美面,3
9238,バリュークリエーション,3
9240,デリバリーコンサルティング,3
9241,フューチャーリンクネットワーク,3
9242,メディア総研,3
9244,デジタリフト,3
9245,リベロ,3
9246,プロジェクトホールディングス,3
9247,ＴＲＥホールディングス,1
9248,人・夢・技術グループ,1
9249,日本エコシステム,2
9250,ＧＲＣＳ,3
9251,ＡＢ＆Ｃｏｍｐａｎｙ,3
9252,ラストワンマイル,3
9253,スローガン,3
9254,ラバブルマーケティンググループ,3
9256,サクシード,3
9258,ＣＳ－Ｃ,3
9259,タカヨシホールディングス,3
9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,1
9262,シルバーライフ,2
9264,ポエック,2
9265,ヤマシタヘルスケアホールディングス,2
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,1
9268,オプティマスグループ,2
9270,バリュエンスホールディングス,3
9271,和心,3
9272,ブティックス,3
9273,コーア商事ホールディングス,1
9274,ＫＰＰグループホールディングス,1
9275,ナルミヤ・インターナショナル,2
9278,ブックオフグループホールディングス,1
9279,ギフトホールディングス,1
9301,三菱倉庫,1
9302,三井倉庫ホールディングス,1
9303,住友倉庫,1
9304,澁澤倉庫,1
9305,ヤマタネ,1
9306,東陽倉庫,2
9307,杉村倉庫,2
9308,乾汽船,2
9310,日本トランスシティ,1
9311,アサガミ,2
9312,ケイヒン,2
9313,丸八倉庫,2
9319,中央倉庫,1
9322,川西倉庫,2
9324,安田倉庫,1
9325,ファイズホールディングス,2
9326,関通,3
9327,イー・ロジット,2
9330,揚羽,3
9331,キャスター,3
9332,ＮＩＳＳＯホールディングス,1
9336,大栄環境,1
9337,トリドリ,3
9338,ＩＮＦＯＲＩＣＨ,3
9339,コーチ・エィ,2
9340,アソインターナショナル,2
9341,ＧＥＮＯＶＡ,1
9342,スマサポ,3
9343,アイビス,3
9344,アクシスコンサルティング,3
9345,ビズメイツ,3
9346,ココルポート,3
9347,日本管財ホールディングス,1
9348,ｉｓｐａｃｅ,3
9351,東洋埠頭,2
9353,櫻島埠頭,2
9355,リンコーコーポレーション,2
9360,鈴与シンワート,2
9361,伏木海陸運送,2
9362,兵機海運,2
9363,大運,2
9364,上組,1
9365,トレーディア,2
9366,サンリツ,2
9367,大東港運,2
9368,キムラユニティー,2
9369,キユーソー流通システム,2
9376,ユーラシア旅行社,2
9377,エージーピー,2
9380,東海運,2
9381,エーアイテイー,1
9384,内外トランスライン,1
9385,ショーエイコーポレーション,2
9386,日本コンセプト,1
9401,ＴＢＳホールディングス,1
9404,日本テレビホールディングス,1
9405,朝日放送グループホールディングス,1
9408,ＢＳＮメディアホールディングス,2
9409,テレビ朝日ホールディングス,1
9412,スカパーＪＳＡＴホールディングス,1
9413,テレビ東京ホールディングス,1
9414,日本ＢＳ放送,2
9416,ビジョン,1
9417,スマートバリュー,2
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,1
9419,ワイヤレスゲート,2
9421,エヌジェイホールディングス,2
9423,フォーバル・リアルストレート,2
9424,日本通信,1
9425,ＲｅＹｕｕ　Ｊａｐａｎ,2
9428,クロップス,2
9432,日本電信電話,1
9433,ＫＤＤＩ,1
9434,ソフトバンク,1
94345,ソフトバンク第１回社債型種類株式,1
94346,ソフトバンク第２回社債型種類株式,1
9435,光通信,1
9436,沖縄セルラー電話,2
9438,エムティーアイ,1
9439,エム・エイチ・グループ,2
9441,ベルパーク,2
9444,トーシンホールディングス,2
9445,フォーバルテレコム,2
9446,サカイホールディングス,2
9449,ＧＭＯインターネットグループ,1
9450,ファイバーゲート,1
9466,アイドママーケティングコミュニケーション,2
9467,アルファポリス,3
9468,ＫＡＤＯＫＡＷＡ,1
9470,学研ホールディングス,1
9474,ゼンリン,1
9475,昭文社ホールディングス,2
9476,中央経済社ホールディングス,2
9478,ＳＥホールディングス・アンド・インキュベーションズ,2
9479,インプレスホールディングス,2
9501,東京電力ホールディングス,1
9502,中部電力,1
9503,関西電力,1
9504,中国電力,1
9505,北陸電力,1
9506,東北電力,1
9507,四国電力,1
9508,九州電力,1
9509,北海道電力,1
9511,沖縄電力,1
9513,電源開発,1
9514,エフオン,2
9517,イーレックス,1
9519,レノバ,1
9522,リニューアブル・ジャパン,3
9531,東京瓦斯,1
9532,大阪瓦斯,1
9533,東邦瓦斯,1
9534,北海道瓦斯,1
9535,広島ガス,1
9536,西部ガスホールディングス,1
9537,北陸瓦斯,2
9539,京葉瓦斯,2
9543,静岡ガス,1
9551,メタウォーター,1
9552,Ｍ＆Ａ総研ホールディングス,1
9553,マイクロアド,3
9554,ＡＶｉＣ,3
9556,ＩＮＴＬＯＯＰ,3
9557,エアークローゼット,3
9558,ジャパニアス,3
9560,プログリット,3
9561,グラッドキューブ,3
9562,ビジネスコーチ,3
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3
9564,ＦＣＥ,2
9565,ＧＬＯＥ,3
9600,アイネット,1
9601,松竹,1
9602,東宝,1
9603,エイチ・アイ・エス,1
9605,東映,1
9610,ウィルソン・ラーニング　ワールドワイド,2
9612,ラックランド,1
9613,ＮＴＴデータグループ,1
9616,共立メンテナンス,1
9619,イチネンホールディングス,1
9621,建設技術研究所,1
9622,スペース,1
9625,セレスポ,2
9627,アインホールディングス,1
9628,燦ホールディングス,1
9629,ピー・シー・エー,1
9632,スバル興業,2
9633,東京テアトル,2
9635,武蔵野興業,2
9636,きんえい,2
9639,三協フロンテア,2
9640,セゾンテクノロジー,2
9644,タナベコンサルティンググループ,1
9647,協和コンサルタンツ,2
9651,日本プロセス,2
9656,グリーンランドリゾート,2
9658,ビジネスブレイン太田昭和,1
9661,歌舞伎座,2
9663,ナガワ,1
9672,東京都競馬,1
9678,カナモト,1
9679,ホウライ,2
9682,ＤＴＳ,1
9684,スクウェア・エニックス・ホールディングス,1
9685,ＫＹＣＯＭホールディングス,2
9686,東洋テック,2
9687,ＫＳＫ,2
9691,両毛システムズ,2
9692,シーイーシー,1
9696,ウィザス,2
9697,カプコン,1
9698,クレオ,2
9699,ニシオホールディングス,1
9701,東京會舘,2
9702,アイ・エス・ビー,1
9704,アゴーラ　ホスピタリティー　グループ,2
9706,日本空港ビルデング,1
9708,帝国ホテル,2
9709,ＮＣＳ＆Ａ,2
9713,ロイヤルホテル,2
9715,トランス・コスモス,1
9716,乃村工藝社,1
9719,ＳＣＳＫ,1
9720,ホテル、ニューグランド,2
9722,藤田観光,1
9723,京都ホテル,2
9726,ＫＮＴ－ＣＴホールディングス,2
9729,トーカイ,1
9731,白洋舎,2
9733,ナガセ,2
9735,セコム,1
9739,ＮＳＷ,1
9740,セントラル警備保障,1
9742,アイネス,1
9743,丹青社,1
9744,メイテックグループホールディングス,1
9746,ＴＫＣ,1
9749,富士ソフト,1
9753,アイエックス・ナレッジ,2
9755,応用地質,1
9757,船井総研ホールディングス,1
9759,ＮＳＤ,1
9760,進学会ホールディングス,2
9761,東海リース,2
9763,丸紅建材リース,2
9765,オオバ,1
9766,コナミグループ,1
9767,日建工学,2
9768,いであ,2
9769,学究社,1
9776,札幌臨床検査センター,2
9778,昴,2
9780,ハリマビステム,2
9782,ディーエムエス,2
9787,イオンディライト,1
9788,ナック,1
9790,福井コンピュータホールディングス,1
9791,ビケンテクノ,2
9793,ダイセキ,1
9795,ステップ,1
9799,旭情報サービス,2
9812,テーオーホールディングス,2
9816,ストライダーズ,2
9818,大丸エナウィン,2
9820,エムティジェネックス,2
9823,マミーマート,2
9824,泉州電業,1
9827,リリカラ,2
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,2
9830,トラスコ中山,1
9831,ヤマダホールディングス,1
9832,オートバックスセブン,1
9835,ジュンテンドー,2
9837,モリト,1
9842,アークランズ,1
9843,ニトリホールディングス,1
9845,パーカーコーポレーション,2
9846,天満屋ストア,2
9849,共同紙販ホールディングス,2
